NULL,"3102.90.00.00.00","- Diğerleri (yukarıdaki alt pozisyonlarda belirtilmeyen","Kg N"
NULL,,"karışımlar dahil)",
NULL,"3103","Fosfatlı mineral veya kimyasal gübreler:",
NULL,"3103.10","- Süper fosfatlar:",
NULL,,"-- Ağırlık itibariyle %35'den fazla difosfor pentaoksit içerenler",
NULL,"3103.10.10.00.11","--- Basit süper fosfat (normal)","KgP2O5"
NULL,"3103.10.10.00.12","--- İkili süper fosfat","KgP2O5"
NULL,"3103.10.10.00.13","--- Üçlü süper fosfat","KgP2O5"
NULL,,"-- Diğerleri",
NULL,"3103.10.90.00.11","--- Basit süper fosfat (normal)","KgP2O5"
NULL,"3103.10.90.00.12","--- İkili süper fosfat","KgP2O5"
NULL,"3103.10.90.00.13","--- Üçlü süper fosfat","KgP2O5"
NULL,"3103.20.00.00.00","- Bazik cüruf","KgK2O"
NULL,"3103.90.00.00.00","- Diğerleri","KgK2O"
NULL,"3104","Potaslı minarel veya kimyasal gübreler:",
NULL,"3104.10.00.00.00","- Kamalit,silvit ve diğer ham tabii potasyum tuzları","KgK2O"
NULL,"3104.20","- Potasyum klorür:",
NULL,"3104.20.10.00.00","-- Kuru anhidrit ürün üzerinden, içindeki K2O miktarı ağırlık","KgK2O"
NULL,,"itibariyle %40'ı geçmeyenler",
NULL,"3104.20.50.00.00","-- Kuru anhidrit ürün üzerinden, içindeki K2O miktarı ağırlık","KgK2O"
NULL,,"itibariyle %40'ı geçen fakat %62'yi geçmeyenler",
NULL,"3104.20.90.00.00","-- Kuru anhidrit ürün üzerinden, içnideki K2O miktarı ağırlık","KgK2O"
NULL,,"itibariyle %62'yi geçenler",
NULL,"3104.30","- Potasyum sülfat:",
NULL,"3104.30.00.10.00","-- Ağırlık itibariyle %52 veya daha az K2O içerenler","KgK2O"
NULL,"3104.30.00.90.00","-- Diğerleri","KgK2O"
NULL,"3104.90","- Diğerleri:",
NULL,,"-- Magnezyum,sülfat-potasyum sülfat:",
NULL,"3104.90.00.11.00","--- Ağırlık itibariyle %30 veya daha az K2O içerenler","KgK2O"
NULL,"3104.90.00.19.00","--- Diğerleri","KgK2O"
NULL,"3104.90.00.90.00","-- Diğerleri","KgK2O"
NULL,"3105","Azot,fosfor ve potasyum gibi bitki besin maddelerinden",
NULL,,"ikisini veya üçünü içeren mineral veya kimyasal gübreler;",
NULL,,"diğer gübreler;bu fasıldaki ürünlerin tablet veya benzeri",
NULL,,"şekillerde veya brüt ağırlığı 10 kg.ı geçmeyen ambalajlarda",
NULL,,"olanları:",
NULL,"3105.10","- Bu fasıldaki ürünlerin tablet veya benzeri şekillerde veya",
NULL,,"brüt ağırlığı 10 kg.ı geçmeyen ambalajlarda olanları:",
NULL,,"-- Potasyum sülfat:",
NULL,"3105.10.00.11.00","--- Ağırlık itibariyle %52 veya daha az K2O içerenler","Kg"
NULL,"3105.10.00.19.00","--- Diğerleri","Kg"
NULL,"3105.10.00.20.00","--- Potasyum nitrat",
NULL,,"-- Magnezyum sülfat-potasyum sülfat:",
NULL,"3105.10.00.31.00","--- Ağırlık itibariyle %30 veya daha az K2O içerenler","Kg"
NULL,"3105.10.00.39.00","--- Diğerleri","Kg"
NULL,,"-- Kalsiyum siyanamid:",
NULL,"3105.10.00.41.00","--- Ağırlık itibariyle %25 veya daha az azot içerenler","Kg"
NULL,"3105.10.00.49.00","--- Diğerleri","Kg"
NULL,,"-- Diğerleri",
NULL,"3105.10.00.90.11","--- Yaprak gübreleri","Kg"
NULL,"3105.10.00.90.19","--- Diğerleri","Kg"
NULL,"3105.20","- Azot,fosfor ve potasyum gibi bitki besin maddelerinden",
NULL,,"üçünü birden içeren mineral veya kimyasal gübreler:",
NULL,"3105.20.10.00.00","-- Kuru anhidrit ürün üzerinden içindeki azot miktarı ağırlık","Kg"
NULL,,"itibariyle %10'u geçenler",
NULL,"3105.20.90.00.00","-- Diğerleri","Kg"
NULL,"3105.30.00.00.00","- Diamonyum hidrojenortofosfat (diamonyum fosfat)","Kg"
NULL,"3105.40","- Amonum dihidrojenortofosfat (monoamonyum fosfat) ve bunun",
NULL,,"diamonyum hidrojenorfosfat (diamonyum fosfat)la karışımları:",
NULL,"3105.40.00.00.11","-- Amonyum dihidrojenortofosfat (monoamonyum fosfat)","Kg"
NULL,"3105.40.00.00.12","-- Monoamonyum fosfat ile diamonyum fosfatın birbirleriyle karışımları","Kg"
NULL,,"- Azot ve fosfor gibi bitki besin maddelerinden ikisini içeren",
NULL,,"diğer mineral veya kimyasal gübreler:",
NULL,"3105.51.00.00.00","-- Nitrat ve fosfat içerenler","Kg"
NULL,"3105.59","-- Diğerleri",
NULL,"3105.59.00.00.11","--- Kuru anhidrit ürün üzerinden,içindeki azot miktarı ağırlık itiba-","Kg"
NULL,,"riyle %10 veya daha fazla olanlar",
NULL,"3105.59.00.00.19","--- Diğerleri","Kg"
NULL,"3105.60","- Forfor ve potasyum gibi bitki besin maddelerinden ikisini",
NULL,,"içeren mineral veya kimyasal gübreler:",
NULL,"3105.60.10.00.00","-- Potaslı süper fosfatlar","Kg"
NULL,"3105.60.90.00.00","-- Diğerleri","Kg"
NULL,"3105.90","- Diğerleri:",
NULL,"3105.90.10.00.00","-- Sodyum nitrat ve potasyum nitratın tabii karışımını içeren","Kg"
NULL,,"tabii potaslı sodyum nitrat (potasyum nitrat oranı en fazla",
NULL,,"%44 olabilir) (kuru anhidrit ürün üzerinden,içindeki toplam",
NULL,,"azot miktarı ağırlık itibariyle %16,3'ü geçmeyenler)",
NULL,,"-- Diğerleri:",
NULL,"3105.90.91.00.00","-- Kuru anhidrit ürün üzerinden,içindeki azot miktarı ağırlık","Kg"
NULL,,"itibariyle %10'u geçenler",
NULL,,"--- Diğerleri",
NULL,"3105.90.99.00.11","---- Yaprak gübreleri","Kg"
NULL,"3105.90.99.00.19","---- Diğerleri","Kg"
NULL,"3201","Debagatte kullanılan bitkisel menşeli hülasalar;tanenler ve",
NULL,,"bunların tuzları,eterleri,esterleri ve diğer türevleri:",
NULL,"3201.10.00.00.00","- Kebrako hülasası","Kg"
NULL,"3201.20","- Mimoza hülasası:",
NULL,"3201.20.00.10.00","-- Kuru hülasa","Kg"
NULL,"3201.20.00.90.00","-- Diğerleri","Kg"
NULL,"3201.90","- Diğerleri:",
NULL,,"-- Sumak,boya meşesi palamudu (valonia),meşe ağacı ve at kestane-",
NULL,,"si ağacı hülasası",
NULL,"3201.90.20.00.11","--- Sumak hülasası","Kg"
NULL,"3201.90.20.00.12","--- Boya meşesi palamudu hülasası","Kg"
NULL,"3201.90.20.00.19","--- Diğerleri","Kg"
NULL,,"-- Diğerleri:",
NULL,"3201.90.90.10.00","--- Diğer bitkisel menşeli hülasalar","Kg"
NULL,"3201.90.90.20.00","--- Tanenler (tannik asitler) (sulu mazı taneni dahil)","Kg"
NULL,"3201.90.90.90.00","--- Diğerleri","Kg"
NULL,"3202","Debagatte kullanılan sentetik organik maddeler ve debagatte",
NULL,,"kullanılan anorganik maddeler;debagatte kullanılan",
NULL,,"müstahzarlar (tabii debagat maddeleri içersin içermesin);ön",
NULL,,"debagatte kullanılan enzimli müstahzarlar:",
NULL,"3202.10.00.00.00","- Debagatte kullanılan sentetik organik maddeler","Kg"
NULL,"3202.90","- Diğerleri",
NULL,"3202.90.00.00.11","-- Bazik krom sülfat","Kg"
NULL,"3202.90.00.00.12","-- Debagatte kullanılan diğer anorganik maddeler","Kg"
NULL,"3202.90.00.00.13","-- Debagatte kullanılan müstahzarlar (tabii debagat maddeleri içersin","Kg"
NULL,,"içermesin)",
NULL,"3202.90.00.00.14","-- Ön debagatte kullanılan enzimli müstahzarlar","Kg"
NULL,"3203.00","Hayvansal veya bitkisel menşeli boyayıcı maddeler (hayvansal",
NULL,,"karalar dışındaki boyayıcı hülasalar dahil),(kimyasal olarak",
NULL,,"belirli bir yapıda olsun olmasın);bu fasılın 3 numaralı",
NULL,,"notunda belirtilen müstahzarlardan esası bitkisel veya",
NULL,,"hayvansal menşeli boyayıcı maddeler olan müstahzarlar:",
NULL,,"- Bitkisel menşeli boyayıcı maddeler ve esası bitkisel menşeli",
NULL,,"boyayıcı madde olan müstahzarlar:",
NULL,"3203.00.11.00.00","-- Kaşu","Kg"
NULL,,"-- Diğerleri:",
NULL,"3203.00.19.10.00","--- Tabii indigo (tabii çivit)","Kg"
NULL,"3203.00.19.90.00","--- Diğerleri","Kg"
NULL,"3203.00.90.00.00","- Hayvansal menşeli boyayıcı maddeler ve esası hayvansal","Kg"
NULL,,"menşeli boyayıcı madde olan müstahzarlar",
NULL,"3204","Sentetik organik boyayıcı maddeler (kimyasal olarak belirli",
NULL,,"bir yapıda olsun olmasın);bu fasılın 3 numaralı notunda",
NULL,,"belirtilen müstahzarlardan esası sentetik organik boyayıcı",
NULL,,"maddeler olan müstahzarlar;fluoresanlı aydınlatma maddeleri",
NULL,,"veya lüminofor olarak kullanılan sentetik organik ürünler",
NULL,,"(kimyasal olarak belirli bir yapıda olsun olmasın):",
NULL,,"- Sentetik organik boyayıcı maddeler ve bu fasılın 3 numaralı",
NULL,,"notunda belirtilen müstahzarlardan esası sentetik organik",
NULL,,"boyayıcı maddeler olan müstahzarlar:",
NULL,"3204.11.00.00.00","-- Dağılan boyalar ve esası bu boyalar olan müstahzarlar","Kg"
NULL,"3204.12","-- Asit boyalar (metalize olsun olmasın) ve esası bu boyalar",
NULL,,"olan müstahzarlar;mordan boyalar ve esası bu boyalar olan",
NULL,,"müstahzarlar",
NULL,"3204.12.00.00.11","--- Asit boyalar","Kg"
NULL,"3204.12.00.00.12","--- Mordan boyalar","Kg"
NULL,"3204.12.00.00.19","--- Diğerleri","Kg"
NULL,"3204.13.00.00.00","-- Bazik boyalar ve esası bu boyalar olan müstahzarlar","Kg"
NULL,"3204.14.00.00.00","-- Direkt boyalar ve esası bu boyalar olan müstahzarlar","Kg"
NULL,"3204.15.00.00.00","-- Vat boyalar (bu durumda pigment olarak kullanılanlar dahil)","Kg"
NULL,,"ve esası bu boyalar olan müstahzarlar",
NULL,"3204.16.00.00.00","-- Reaktif boyalar ve esası bu boyalar olan müstahzarlar","Kg"
NULL,"3204.17","-- Pigmentler ve esası pigment olan müstahzarlar",
NULL,"3204.17.00.00.11","--- Pigmentler","Kg"
NULL,"3204.17.00.00.12","--- Esası pigment olan müstahzarlar","Kg"
NULL,"3204.19","-- Diğerleri (3204.11 ila 3204.19 alt pozisyonlarında yer alan",
NULL,,"boyayıcı maddelerin iki veya daha fazlasından meydana gelen",
NULL,,"karışımlar dahil)",
NULL,"3204.19.00.00.11","--- Kükürtlü boyalar","Kg"
NULL,"3204.19.00.00.12","--- Solvent boyalar","Kg"
NULL,"3204.19.00.00.19","--- Diğerleri","Kg"
NULL,"3204.20.00.00.00","- Fluoresanlı aydınlatma maddeleri olarak kullanılan sentetik","Kg"
NULL,,"organik ürünler",
NULL,"3204.90.00.00.00","- Diğerleri","Kg"
NULL,"3205.00","Boyayıcı laklar;bu fasılın 3 numaralı notunda belirtilen",
NULL,,"müstahzarlardan esası boyayıcı laklar olan müstahzarlar:",
NULL,"3205.00.00.10.00","- Sentetik laklar","Kg"
NULL,"3205.00.00.90.00","- Diğerleri","Kg"
NULL,"3206","Diğer boyayıcı maddeler;bu fasılın 3 numaralı notunda belirtilen",
NULL,,"müstahzarlar (32.03,32.04 veya 32.05 pozisyonundakiler hariç);",
NULL,,"lüminofor olarak kullanılan anorganik ürünler (kimyasal olarak",
NULL,,"belirli bir yapıda olsun olmasın):",
NULL,,"- Esası titandioksit olan pigmentler ve müstahzarlar:",
NULL,"3206.11.00.00.00","-- Kuru madde üzerinden hesaplandığında ağırlık itibariyle %80","Kg"
NULL,,"veya daha fazla titandioksit içerenler",
NULL,"3206.19.00.00.00","-- Diğerleri","Kg"
NULL,"3206.20","- Esası krom bileşikleri olan pigmentler ve müstahzarlar",
NULL,"3206.20.00.00.11","-- Baryum kromat esaslı pigmentler","Kg"
NULL,"3206.20.00.00.12","-- Çinko kromat esaslı pigmentler","Kg"
NULL,"3206.20.00.00.13","-- Stronsiyum kromat esaslı pigmentler","Kg"
NULL,"3206.20.00.00.14","-- Kurşun kromat esaslı pigmentler","Kg"
NULL,"3206.20.00.00.19","-- Diğerleri","Kg"
NULL,"3206.30.00.00.00","- Esası kadmiyum bileşikleri olan pigmentler ve müstahzarlar","Kg"
NULL,,"- Diğer boyayıcı maddeler ve diğer müstahzarlar:",
NULL,"3206.41","-- Ultramarin ve esası ultramarin olan müstahzarlar:",
NULL,"3206.41.00.10.00","--- Ultramarin","Kg"
NULL,"3206.41.00.90.00","--- Diğerleri","Kg"
NULL,"3206.42.00.00.00","-- Litopon ve esası çinke sülfür olan diğer pigmentler ve","Kg"
NULL,,"müstahzarlar",
NULL,"3206.43","-- Esası hekzasiyanoferrat (ferrosiyanür ve ferrissiyanür) olan",
NULL,,"pigmentler ve müstahzarlar",
NULL,"3206.43.00.00.11","--- Ferrisiyanür esaslı pigmentler","Kg"
NULL,"3206.43.00.00.19","--- Diğerleri","Kg"
NULL,"3206.49","-- Diğerleri:",
NULL,"3206.49.10.00.00","--- Magnetit","Kg"
NULL,"3206.49.90.00.00","--- Diğerleri","Kg"
NULL,"3206.50.00.00.00","- Lüminofor olarak kullanılan anorganik ürünler","Kg"
NULL,"3207","Seramik,emaye veya cam sanayiinde kullanılan müstahzar",
NULL,,"pigmentler,müstahzar donuklaştırıcılar ve müstahzar boyalar,",
NULL,,"cam haline gelebilen terkipler,sırlar,sıvı cilalar ve benzeri",
NULL,,"müstahzarlar;toz,granül veya pul şeklindeki cam firit ve diğer",
NULL,,"camlar;",
NULL,"3207.10.00.00.00","- Müstahzar pigmentler,müstahzar donuklaştırıcılar,müstahzar","Kg"
NULL,,"boyalar ve benzeri müstahzarlar",
NULL,"3207.20","- Cam haline gelebilen terkipler,sırlar ve benzeri müstahzarlar:",
NULL,"3207.20.10.00.00","-- Sırlar","Kg"
NULL,,"-- Diğerleri",
NULL,"3207.20.90.00.11","--- Cam haline gelebilen terkipler","Kg"
NULL,"3207.20.90.00.19","--- Diğerleri","Kg"
NULL,"3207.30.00.00.00","- Sıvı cilalar ve benzeri müstahzarlar","Kg"
NULL,"3207.40","- Cam firit ve diğer camlar (toz,granül veya pul halinde):",
NULL,"3207.40.10.00.00","-- Emaye cam olarak bilinen cam","Kg"
NULL,"3207.40.20.00.00","-- Pul halindeki camlar (uzunluğu 0,1 mm veya daha fazla fakat 3,5","Kg"
NULL,,"mm'yi geçmeyen ve kalınlığı 2 mikrometre veya daha fazla fakat",
NULL,,"5 mikrometreyi geçmeyen)",
NULL,"3207.40.30.00.00","-- Toz veya granül halindeki camlar (ağırlık itibariyle %99 veya daha","Kg"
NULL,,"fazla silikon dioksid içeren)",
NULL,"3207.40.80.00.00","-- Diğerleri",
NULL,"3208","Esası sentetik polimerler veya kimyasal olarak tadil edilmiş",
NULL,,"tabii polimerler olan,susuz bir ortamda eriyen veya dağılan",
NULL,,"boyalar ve vernikler (emaye ve laklar dahil);bu fasılın 4",
NULL,,"numaralı notunda belirtilen çözeltiler:",
NULL,"3208.10","- Esaslı poliester olanlar:",
NULL,"3208.10.10.00.00","-- Bu fasılın 4 numaralı notunda belirtilen çözeltiler","Kg"
NULL,"3208.10.90.00.00","-- Diğerleri","Kg"
NULL,"3208.20","- Esası akrilik veya vinil polimer olanlar:",
NULL,,"-- Bu fasılın 4 numaralı notunda belirtilen çözeltiler",
NULL,"3208.20.10.00.11","--- Esası akrilik olanlar","Kg"
NULL,"3208.20.10.00.12","--- Esası vinil polimer olanlar","Kg"
NULL,,"-- Diğerleri",
NULL,"3208.20.90.00.11","--- Esası akrilik olanlar","Kg"
NULL,"3208.20.90.00.12","--- Esası vinil pilemer olanlar","Kg"
NULL,"3208.90","- Diğerleri:",
NULL,,"-- Bu fasalın 4 numaralı notunda belirtilen çözeltiler:",
NULL,"3208.90.11.00.00","--- 2,2'- (tert-butilimino) dietanol ve 4,4'-metilendisiklohekzil","Kg"
NULL,,"diiozosiyanat poliüretanın N,N-dimetilasetamid'de ağırlık itibariyle",
NULL,,"%48 veya daha fazla polimer içeren çözeltisi",
NULL,"3208.90.13.00.00","--- p-Krezol ve divinilbenzen kopolimerinin N,N-dimetilasetamid'de","Kg"
NULL,,"ağırlık itibariyle %48 veya daha fazla polimer içeren çözeltisi",
NULL,"3208.90.19.00.00","--- Diğerleri","Kg"
NULL,,"-- Diğerleri:",
NULL,,"--- Esası sentetik polimer olanlar",
NULL,"3208.90.91.00.11","---- Florlu polimer vernikler","Kg"
NULL,"3208.90.91.00.19","---- Diğer sentetik vernikler","Kg"
NULL,"3208.90.91.00.21","---- Florlu polimer boyalar","Kg"
NULL,"3208.90.91.00.22","---- Trafik yol boyaları","Kg"
NULL,"3208.90.91.00.23","---- Yapı (inşaat) son kat boyaları","Kg"
NULL,"3208.90.91.00.29","---- Diğer sentetik boyalar","Kg"
NULL,,"--- Esası kimyasal olarak tadil edilmiş tabii polimer olanlar",
NULL,"3208.90.99.00.11","---- Selülozik vernikler","Kg"
NULL,"3208.90.99.00.12","---- Selülozik boyalar","Kg"
NULL,"3208.90.99.00.19","---- Diğerleri","Kg"
NULL,"3209","Esası sentetik polimer veya kimyasal olarak tadil edilmiş",
NULL,,"tabii polimerler olup sulu ortamda dağılan ve çözülen boyalar",
NULL,,"ve vernikler (emaye ve laklar dahil):",
NULL,"3209.10","- Esası akrilik ve vinil polimer olanlar",
NULL,"3209.10.00.00.11","-- Yapı son kat boyaları (su bazlı)","Kg"
NULL,"3209.10.00.00.19","-- Diğer akrilik esaslı olanlar","Kg"
NULL,"3209.10.00.00.21","-- Esası vinil polimer olanlar","Kg"
NULL,"3209.90.00.00.00","- Diğerleri","Kg"
NULL,"3210.00","Diğer boyalar ve vernikler (emayeler,laklar ve ""distemperler""",
NULL,,"dahil);derilerin finisajında kullanılan müstahzar sulu pigmentler:",
NULL,,"- Yağlı boya ve vernikler (emaye ve laklar dahil)",
NULL,"3210.00.10.00.11","-- Yağlı boyalar","Kg"
NULL,"3210.00.10.00.12","-- Vernikler","Kg"
NULL,,"- Diğerleri",
NULL,"3210.00.90.00.11","-- Zehirli boyalar (antifouling boyalar)","Kg"
NULL,"3210.00.90.00.12","-- Diğer müstahzar boyalar","Kg"
NULL,"3210.00.90.00.13","-- Derilerin finisajında kullanılan müstahzar sulu pigmentler","Kg"
NULL,"3210.00.90.00.19","-- Diğerleri","Kg"
NULL,"3211.00.00.00.00","Müstahzar kurutucu maddeler (sikatifler)",
NULL,"3212","Boyaların (emaye dahil) imalinde kullanılan,susuz bir ortamda","Kg"
NULL,,"dağılan,sıvı veya hamur şeklindeki pigmentler (metalik tozlar",
NULL,,"ve pullar dahil);ıstampacılığa mahsus varaklar;perakende",
NULL,,"satılacak şekil veya ambalajlarda bulunan boyalar ve diğer",
NULL,,"boyayıcı maddeler:",
NULL,"3212.10","- Istampacılığa mahsus varaklar:",
NULL,"3212.10.10.00.00","-- Adi metal esaslı olanlar","Kg"
NULL,"3212.10.90.00.00","-- Diğerleri","Kg"
NULL,"3212.90","- Diğerleri:",
NULL,,"-- Boya (emaye dahil) imalinde kullanılan,susuz ortamda",
NULL,,"dağılan sıvı veya hamur şeklindeki pigmentler (metalik tozlar",
NULL,,"ve pullar dahil):",
NULL,"3212.90.10.00.00","--- İnci esansı (Şark esansı)","Kg"
NULL,,"--- Diğerleri:",
NULL,"3212.90.31.00.00","---- Aluminyum tozu esaslı olanlar","Kg"
NULL,,"---- Diğerleri",
NULL,"3212.90.39.00.11","----- Bronz patlar","Kg"
NULL,"3212.90.39.00.12","----- Hazır boya imalinde kullanılacak bezir yağı,esanslı vernik ve diğer","Kg"
NULL,,"boya ortamları içerisinde ezilmiş pigmentler",
NULL,"3212.90.39.00.19","----- Diğerleri","Kg"
NULL,"3212.90.90.00.00","-- Perakende satılacak şekil veya ambalajlarda bulunan boyalar","Kg"
NULL,,"ve diğer boyayıcı maddeler",
NULL,"3213","Resim,eğitim ve afiş boyaları,renkleri değiştirici boyalar,",
NULL,,"eğlence için boyalar ve benzerleri (tablet,tüp,kavanoz,şişe,",
NULL,,"çanak veya benzeri şekillerde veya ambalajlar içinde):",
NULL,"3213.10.00.00.00","- Takım halindeki boyalar","Kg"
NULL,"3213.90.00.00.00","- Diğerleri","Kg"
NULL,"3214","Camcı macunu,aşılama macunu,reçineli çimentolar,kalafatçı",
NULL,,"bileşikleri ve diğer macunlar;boyacılıkta kullanılan dolgu,",
NULL,,"sıvama maddeleri;binaların dış cephessinde,binaların",
NULL,,"içindeki duvar,tavan,taban ve benzeri yerlerde kullanılan",
NULL,,"ateşe dayanıklı olmayan sıvama müstahzarları:",
NULL,"3214.10","- Camcı macunu,aşılama macunu,reçineli çimentolar,kalafatçı",
NULL,,"bileşikleri ve diğer macunlar;boyacılıkta kullanılan dolgu,",
NULL,,"sıvama maddeleri:",
NULL,,"-- Camcı macunu,aşılama macunu,reçineli çimentolar,kalafatçı",
NULL,,"bileşikleri ve diğer macunlar",
NULL,"3214.10.10.00.11","--- Reçineli macunlar ve çimentolar","Kg"
NULL,"3214.10.10.00.12","--- Plastik esaslı macunlar","Kg"
NULL,"3214.10.10.00.19","--- Diğer macunlar","Kg"
NULL,"3214.10.90.00.00","-- Boyacılıkta kullanılan dolgu, sıvama maddeleri","Kg"
NULL,,"- Diğerleri",
NULL,"3214.90.00.00.11","-- Çimento esaslı fayans,seramik ve döşeme plağı için yapıştırıcılar","Kg"
NULL,"3214.90.00.00.12","-- Dış cepheler için sentetik emülsiyon esaslı hazır sıva","Kg"
NULL,"3214.90.00.00.19","-- Diğerleri","Kg"
NULL,"3215","Matbaa mürekkepleri,yazı ve çizim mürekkepleri ve diğer",
NULL,,"mürekkepler (konsantre edilmiş veya katı halde olsun olmasın):",
NULL,,"- Matbaa mürekkepleri:",
NULL,"3215.11.00.00.00","-- Siyah matbaa mürekkepleri","Kg"
NULL,"3215.19.00.00.00","-- Diğerleri","Kg"
NULL,"3215.90","- Diğerleri:",
NULL,"3215.90.10.00.00","-- Yazı ve çizim mürekkepleri","Kg"
NULL,,"-- Diğerleri",
NULL,"3215.90.80.00.11","--- Tekstil makinaları,ıstampa ve yazı makinalarının şeritleri için","Kg"
NULL,,"mürekkepler",
NULL,"3215.90.80.00.19","--- Diğerleri","Kg"
NULL,"3301","Uçucu yağlar (terpeni alınmış olsun olmasın) (konkret veya",
NULL,,"sıvı halde olanlar dahil);rezinoitler,ekstraksiyonla elde edilen",
NULL,,"yağ reçineleri;uçucu yağların,katı yağlarda,sabit yağlarda,",
NULL,,"mumlarda veya benzerlerinde ""enflurage"" veya maceration""",
NULL,,"suretiyle elde edilen konsantreleri;uçucu yağların terpeninin",
NULL,,"alınmasından arta kalan terpenli yan ürünler;uçucu yağların",
NULL,,"damıtılmış aromatik suları ve sulu çözeltileri:",
NULL,,"- Turunçgillerin uçucu yağları:",
NULL,"3301.11","-- Bergamuttan elde edilenler:",
NULL,"3301.11.10.00.00","--- Terpeni alınmamış","Kg"
NULL,"3301.11.90.00.00","--- Terpeni alınmış","Kg"
NULL,"3301.12","-- Portakaldan elde edilenler:",
NULL,"3301.12.10.00.00","--- Terpeni alınmamış","Kg"
NULL,"3301.12.90.00.00","--- Terpeni alınmış","Kg"
NULL,"3301.13","-- Limondan elde edilenler:",
NULL,"3301.13.10.00.00","--- Terpeni alınmamış","Kg"
NULL,"3301.13.90.00.00","--- Terpeni alınmış","Kg"
NULL,"3301.14","-- Küçük limon (lime)dan elde edilenler:",
NULL,"3301.14.10.00.00","--- Terpeni alınmamış","Kg"
NULL,"3301.14.90.00.00","--- Terpeni alınmış","Kg"
NULL,"3301.19","-- Diğerleri:",
NULL,"3301.19.10.00.00","--- Terpeni alınmamış","Kg"
NULL,"3301.19.90.00.00","--- Terpeni alınmış","Kg"
NULL,,"- Uçucu yağlar (turunçgillerden elde edilenler hariç):",
NULL,"3301.21","-- Itır Çiçeği (geranium)nden elde edilenler:",
NULL,"3301.21.10.00.00","--- Terpeni alınmamış","Kg"
NULL,"3301.21.90.00.00","--- Terpeni alınmış","Kg"
NULL,"3301.22","-- Yaseminden elde edilenler:",
NULL,"3301.22.10.00.00","--- Terpeni alınmamış","Kg"
NULL,"3301.22.90.00.00","--- Terpeni alınmış","Kg"
NULL,"3301.23","-- Lavantadan elde edilenler:",
NULL,"3301.23.10.00.00","--- Terpeni alınmamış","Kg"
NULL,"3301.23.90.00.00","--- Terpeni alınmış","Kg"
NULL,"3301.24","-- Nane (Mentha piperita)den elde edilenler:",
NULL,"3301.24.10.00.00","--- Terpeni alınmamış","Kg"
NULL,"3301.24.90.00.00","--- Terpeni alınmış","Kg"
NULL,"3301.25","-- Diğer nanelerden elde edilenler:",
